time,open,high,low,close,volume
2019-01-29 07:21:00,109.258,109.258,109.251,109.254,107.0
2019-01-29 07:22:00,109.255,109.262,109.254,109.261,88.0
2019-01-29 07:23:00,109.26,109.261,109.257,109.26,86.0
2019-01-29 07:24:00,109.26,109.266,109.252,109.264,99.0
2019-01-29 07:25:00,109.264,109.264,109.256,109.262,106.0
2019-01-29 07:26:00,109.262,109.263,109.257,109.258,55.0
2019-01-29 07:27:00,109.257,109.26,109.257,109.259,69.0
2019-01-29 07:28:00,109.259,109.267,109.259,109.266,72.0
2019-01-29 07:29:00,109.267,109.273,109.265,109.27,64.0
2019-01-29 07:30:00,109.271,109.272,109.268,109.271,56.0
2019-01-29 07:31:00,109.271,109.273,109.27,109.273,53.0
2019-01-29 07:32:00,109.273,109.292,109.273,109.291,75.0
2019-01-29 07:33:00,109.291,109.295,109.281,109.29,128.0
2019-01-29 07:34:00,109.289,109.297,109.289,109.297,69.0
2019-01-29 07:35:00,109.296,109.307,109.296,109.303,101.0
2019-01-29 07:36:00,109.302,109.322,109.302,109.316,100.0
2019-01-29 07:37:00,109.316,109.321,109.316,109.317,103.0
2019-01-29 07:38:00,109.318,109.325,109.316,109.323,105.0
2019-01-29 07:39:00,109.324,109.324,109.316,109.321,80.0
2019-01-29 07:40:00,109.321,109.328,109.315,109.319,98.0
2019-01-29 07:41:00,109.319,109.32,109.304,109.32,110.0
2019-01-29 07:42:00,109.32,109.323,109.307,109.309,86.0
2019-01-29 07:43:00,109.309,109.31,109.305,109.309,67.0
2019-01-29 07:44:00,109.309,109.317,109.308,109.315,58.0
2019-01-29 07:45:00,109.314,109.314,109.308,109.31,63.0
2019-01-29 07:46:00,109.31,109.31,109.305,109.307,108.0
2019-01-29 07:47:00,109.307,109.312,109.307,109.308,64.0
2019-01-29 07:48:00,109.308,109.309,109.301,109.304,70.0
2019-01-29 07:49:00,109.304,109.309,109.303,109.309,79.0
2019-01-29 07:50:00,109.309,109.316,109.308,109.31,75.0
2019-01-29 07:51:00,109.31,109.311,109.304,109.307,68.0
2019-01-29 07:52:00,109.308,109.321,109.308,109.321,95.0
2019-01-29 07:53:00,109.32,109.32,109.314,109.315,82.0
2019-01-29 07:54:00,109.315,109.315,109.31,109.31,72.0
2019-01-29 07:55:00,109.311,109.313,109.304,109.305,65.0
2019-01-29 07:56:00,109.305,109.309,109.303,109.308,43.0
2019-01-29 07:57:00,109.308,109.309,109.304,109.304,57.0
2019-01-29 07:58:00,109.304,109.304,109.298,109.304,77.0
2019-01-29 07:59:00,109.303,109.308,109.301,109.308,73.0
2019-01-29 08:00:00,109.311,109.317,109.305,109.315,75.0
2019-01-29 08:01:00,109.316,109.327,109.306,109.312,84.0
2019-01-29 08:02:00,109.312,109.327,109.31,109.321,74.0
2019-01-29 08:03:00,109.322,109.326,109.32,109.323,80.0
2019-01-29 08:04:00,109.323,109.326,109.316,109.326,72.0
2019-01-29 08:05:00,109.326,109.329,109.323,109.324,53.0
2019-01-29 08:06:00,109.325,109.328,109.32,109.325,62.0
2019-01-29 08:07:00,109.325,109.325,109.316,109.317,51.0
2019-01-29 08:08:00,109.317,109.317,109.31,109.31,47.0
2019-01-29 08:09:00,109.31,109.313,109.296,109.302,84.0
2019-01-29 08:10:00,109.302,109.308,109.299,109.301,58.0
2019-01-29 08:11:00,109.301,109.304,109.299,109.304,49.0
2019-01-29 08:12:00,109.305,109.305,109.284,109.285,68.0
2019-01-29 08:13:00,109.285,109.287,109.28,109.284,55.0
2019-01-29 08:14:00,109.284,109.285,109.277,109.279,60.0
2019-01-29 08:15:00,109.279,109.286,109.277,109.284,59.0
2019-01-29 08:16:00,109.284,109.286,109.283,109.286,46.0
2019-01-29 08:17:00,109.287,109.287,109.276,109.285,66.0
2019-01-29 08:18:00,109.285,109.294,109.285,109.292,75.0
2019-01-29 08:19:00,109.292,109.292,109.274,109.274,49.0
2019-01-29 08:20:00,109.274,109.281,109.268,109.28,69.0
2019-01-29 08:21:00,109.28,109.29,109.28,109.284,78.0
2019-01-29 08:22:00,109.284,109.286,109.273,109.274,53.0
2019-01-29 08:23:00,109.273,109.277,109.268,109.27,67.0
2019-01-29 08:24:00,109.27,109.273,109.268,109.271,62.0
2019-01-29 08:25:00,109.272,109.273,109.267,109.268,70.0
2019-01-29 08:26:00,109.268,109.273,109.268,109.268,69.0
2019-01-29 08:27:00,109.268,109.273,109.268,109.271,55.0
2019-01-29 08:28:00,109.271,109.272,109.271,109.272,37.0
2019-01-29 08:29:00,109.272,109.274,109.268,109.269,65.0
2019-01-29 08:30:00,109.268,109.27,109.256,109.262,87.0
2019-01-29 08:31:00,109.262,109.27,109.262,109.268,72.0
2019-01-29 08:32:00,109.268,109.268,109.261,109.262,57.0
2019-01-29 08:33:00,109.261,109.27,109.254,109.268,99.0
2019-01-29 08:34:00,109.268,109.271,109.262,109.262,78.0
2019-01-29 08:35:00,109.263,109.265,109.26,109.26,57.0
2019-01-29 08:36:00,109.26,109.261,109.254,109.255,62.0
2019-01-29 08:37:00,109.255,109.259,109.255,109.257,47.0
2019-01-29 08:38:00,109.257,109.261,109.256,109.257,44.0
2019-01-29 08:39:00,109.257,109.261,109.251,109.261,51.0
2019-01-29 08:40:00,109.261,109.261,109.252,109.255,55.0
2019-01-29 08:41:00,109.255,109.261,109.25,109.252,86.0
2019-01-29 08:42:00,109.253,109.258,109.253,109.257,38.0
2019-01-29 08:43:00,109.258,109.261,109.255,109.257,56.0
2019-01-29 08:44:00,109.256,109.261,109.255,109.258,53.0
2019-01-29 08:45:00,109.257,109.259,109.255,109.259,50.0
2019-01-29 08:46:00,109.259,109.26,109.25,109.25,59.0
2019-01-29 08:47:00,109.25,109.255,109.247,109.25,73.0
2019-01-29 08:48:00,109.25,109.256,109.244,109.251,73.0
2019-01-29 08:49:00,109.251,109.256,109.246,109.251,86.0
2019-01-29 08:50:00,109.251,109.255,109.25,109.251,63.0
2019-01-29 08:51:00,109.247,109.255,109.244,109.253,58.0
2019-01-29 08:52:00,109.253,109.262,109.25,109.261,50.0
2019-01-29 08:53:00,109.261,109.269,109.261,109.264,53.0
2019-01-29 08:54:00,109.263,109.263,109.256,109.257,49.0
2019-01-29 08:55:00,109.257,109.26,109.257,109.26,48.0
2019-01-29 08:56:00,109.26,109.26,109.252,109.26,59.0
2019-01-29 08:57:00,109.259,109.27,109.256,109.267,67.0
2019-01-29 08:58:00,109.267,109.267,109.263,109.263,53.0
2019-01-29 08:59:00,109.268,109.272,109.268,109.271,36.0
2019-01-29 09:00:00,109.271,109.273,109.266,109.268,65.0
2019-01-29 09:01:00,109.268,109.268,109.263,109.266,59.0
2019-01-29 09:02:00,109.266,109.267,109.261,109.263,69.0
2019-01-29 09:03:00,109.263,109.269,109.261,109.269,60.0
2019-01-29 09:04:00,109.268,109.27,109.268,109.268,48.0
2019-01-29 09:05:00,109.267,109.274,109.266,109.273,67.0
2019-01-29 09:06:00,109.273,109.277,109.273,109.277,67.0
2019-01-29 09:07:00,109.276,109.279,109.274,109.276,57.0
2019-01-29 09:08:00,109.276,109.281,109.275,109.276,59.0
2019-01-29 09:09:00,109.276,109.28,109.275,109.275,61.0
2019-01-29 09:10:00,109.276,109.282,109.275,109.275,60.0
2019-01-29 09:11:00,109.275,109.278,109.275,109.276,47.0
2019-01-29 09:12:00,109.276,109.283,109.275,109.275,61.0
2019-01-29 09:13:00,109.275,109.281,109.275,109.28,46.0
2019-01-29 09:14:00,109.28,109.281,109.268,109.27,66.0
2019-01-29 09:15:00,109.27,109.271,109.264,109.269,72.0
2019-01-29 09:16:00,109.269,109.269,109.261,109.266,54.0
2019-01-29 09:17:00,109.266,109.266,109.266,109.266,33.0
2019-01-29 09:18:00,109.266,109.266,109.248,109.255,74.0
2019-01-29 09:19:00,109.255,109.262,109.254,109.256,60.0
2019-01-29 09:20:00,109.256,109.26,109.251,109.258,52.0
2019-01-29 09:21:00,109.258,109.258,109.25,109.25,61.0
2019-01-29 09:22:00,109.25,109.253,109.243,109.251,69.0
2019-01-29 09:23:00,109.251,109.251,109.243,109.243,74.0
2019-01-29 09:24:00,109.243,109.244,109.24,109.244,62.0
2019-01-29 09:25:00,109.244,109.245,109.242,109.242,41.0
2019-01-29 09:26:00,109.242,109.244,109.232,109.238,58.0
2019-01-29 09:27:00,109.238,109.244,109.231,109.244,62.0
2019-01-29 09:28:00,109.244,109.244,109.237,109.238,85.0
2019-01-29 09:29:00,109.238,109.24,109.231,109.233,72.0
2019-01-29 09:30:00,109.233,109.238,109.228,109.233,94.0
2019-01-29 09:31:00,109.233,109.25,109.233,109.25,86.0
2019-01-29 09:32:00,109.25,109.255,109.245,109.248,73.0
2019-01-29 09:33:00,109.247,109.247,109.23,109.233,96.0
2019-01-29 09:34:00,109.233,109.239,109.228,109.237,73.0
2019-01-29 09:35:00,109.237,109.237,109.226,109.231,66.0
2019-01-29 09:36:00,109.231,109.233,109.225,109.23,75.0
2019-01-29 09:37:00,109.23,109.238,109.23,109.234,66.0
2019-01-29 09:38:00,109.233,109.238,109.233,109.237,64.0
2019-01-29 09:39:00,109.237,109.238,109.23,109.238,80.0
2019-01-29 09:40:00,109.238,109.238,109.227,109.235,72.0
2019-01-29 09:41:00,109.235,109.25,109.235,109.25,80.0
2019-01-29 09:42:00,109.25,109.25,109.219,109.231,98.0
2019-01-29 09:43:00,109.231,109.244,109.225,109.231,93.0
2019-01-29 09:44:00,109.231,109.231,109.212,109.212,94.0
2019-01-29 09:45:00,109.213,109.224,109.211,109.211,102.0
2019-01-29 09:46:00,109.212,109.231,109.206,109.23,112.0
2019-01-29 09:47:00,109.23,109.233,109.212,109.218,98.0
2019-01-29 09:48:00,109.214,109.219,109.207,109.211,94.0
2019-01-29 09:49:00,109.208,109.218,109.2,109.214,112.0
2019-01-29 09:50:00,109.214,109.223,109.207,109.22,92.0
2019-01-29 09:51:00,109.22,109.226,109.219,109.223,69.0
2019-01-29 09:52:00,109.224,109.225,109.214,109.22,90.0
2019-01-29 09:53:00,109.223,109.23,109.22,109.225,83.0
2019-01-29 09:54:00,109.224,109.225,109.214,109.219,101.0
2019-01-29 09:55:00,109.219,109.226,109.218,109.226,79.0
2019-01-29 09:56:00,109.226,109.229,109.223,109.223,75.0
2019-01-29 09:57:00,109.223,109.231,109.219,109.229,70.0
2019-01-29 09:58:00,109.228,109.229,109.221,109.223,95.0
2019-01-29 09:59:00,109.224,109.234,109.223,109.223,97.0
2019-01-29 10:00:00,109.226,109.232,109.217,109.228,120.0
2019-01-29 10:01:00,109.229,109.231,109.22,109.222,99.0
2019-01-29 10:02:00,109.223,109.227,109.217,109.226,85.0
2019-01-29 10:03:00,109.225,109.227,109.216,109.225,90.0
2019-01-29 10:04:00,109.225,109.232,109.225,109.228,71.0
2019-01-29 10:05:00,109.227,109.236,109.226,109.236,79.0
2019-01-29 10:06:00,109.237,109.243,109.231,109.243,94.0
2019-01-29 10:07:00,109.243,109.243,109.221,109.222,92.0
2019-01-29 10:08:00,109.221,109.231,109.221,109.229,110.0
2019-01-29 10:09:00,109.229,109.242,109.218,109.221,99.0
2019-01-29 10:10:00,109.221,109.225,109.217,109.223,96.0
2019-01-29 10:11:00,109.223,109.224,109.212,109.215,95.0
2019-01-29 10:12:00,109.214,109.215,109.206,109.206,82.0
2019-01-29 10:13:00,109.206,109.22,109.206,109.215,77.0
2019-01-29 10:14:00,109.216,109.218,109.209,109.215,80.0
2019-01-29 10:15:00,109.215,109.217,109.208,109.216,70.0
2019-01-29 10:16:00,109.216,109.227,109.214,109.227,64.0
2019-01-29 10:17:00,109.227,109.233,109.226,109.227,75.0
2019-01-29 10:18:00,109.227,109.228,109.227,109.227,59.0
2019-01-29 10:19:00,109.227,109.23,109.227,109.227,59.0
2019-01-29 10:20:00,109.227,109.227,109.226,109.226,63.0
2019-01-29 10:21:00,109.226,109.227,109.22,109.22,71.0
2019-01-29 10:22:00,109.22,109.224,109.22,109.22,53.0
2019-01-29 10:23:00,109.22,109.22,109.21,109.215,72.0
2019-01-29 10:24:00,109.215,109.216,109.208,109.211,79.0
2019-01-29 10:25:00,109.212,109.212,109.201,109.209,80.0
2019-01-29 10:26:00,109.209,109.209,109.202,109.207,80.0
2019-01-29 10:27:00,109.204,109.204,109.197,109.197,81.0
2019-01-29 10:28:00,109.197,109.203,109.196,109.201,74.0
2019-01-29 10:29:00,109.201,109.201,109.197,109.197,87.0
2019-01-29 10:30:00,109.197,109.211,109.197,109.211,85.0
2019-01-29 10:31:00,109.212,109.224,109.209,109.218,111.0
2019-01-29 10:32:00,109.216,109.232,109.214,109.227,90.0
2019-01-29 10:33:00,109.227,109.237,109.226,109.237,79.0
2019-01-29 10:34:00,109.237,109.238,109.231,109.231,79.0
2019-01-29 10:35:00,109.231,109.237,109.231,109.236,88.0
2019-01-29 10:36:00,109.236,109.244,109.232,109.242,72.0
2019-01-29 10:37:00,109.242,109.253,109.242,109.251,100.0
2019-01-29 10:38:00,109.25,109.27,109.248,109.27,109.0
2019-01-29 10:39:00,109.269,109.286,109.268,109.279,137.0
2019-01-29 10:40:00,109.28,109.291,109.272,109.285,142.0
2019-01-29 10:41:00,109.285,109.305,109.285,109.292,131.0
2019-01-29 10:42:00,109.293,109.298,109.279,109.283,120.0
2019-01-29 10:43:00,109.282,109.287,109.274,109.284,117.0
2019-01-29 10:44:00,109.284,109.286,109.277,109.281,101.0
2019-01-29 10:45:00,109.281,109.29,109.279,109.287,102.0
2019-01-29 10:46:00,109.288,109.292,109.282,109.289,136.0
2019-01-29 10:47:00,109.29,109.29,109.285,109.288,111.0
2019-01-29 10:48:00,109.287,109.318,109.286,109.315,113.0
2019-01-29 10:49:00,109.315,109.316,109.303,109.309,88.0
2019-01-29 10:50:00,109.309,109.311,109.301,109.301,115.0
2019-01-29 10:51:00,109.301,109.308,109.296,109.302,150.0
2019-01-29 10:52:00,109.302,109.302,109.295,109.295,105.0
2019-01-29 10:53:00,109.296,109.307,109.295,109.301,130.0
2019-01-29 10:54:00,109.301,109.301,109.29,109.301,117.0
2019-01-29 10:55:00,109.301,109.31,109.3,109.309,111.0
2019-01-29 10:56:00,109.309,109.314,109.307,109.314,129.0
2019-01-29 10:57:00,109.315,109.315,109.304,109.308,134.0
2019-01-29 10:58:00,109.308,109.315,109.307,109.312,104.0
2019-01-29 10:59:00,109.313,109.315,109.305,109.313,124.0
2019-01-29 11:00:00,109.313,109.32,109.312,109.318,158.0
2019-01-29 11:01:00,109.319,109.323,109.314,109.32,95.0
2019-01-29 11:02:00,109.321,109.332,109.32,109.326,98.0
2019-01-29 11:03:00,109.326,109.331,109.325,109.331,92.0
2019-01-29 11:04:00,109.331,109.37,109.331,109.353,116.0
2019-01-29 11:05:00,109.354,109.354,109.343,109.351,81.0
2019-01-29 11:06:00,109.35,109.382,109.35,109.381,127.0
2019-01-29 11:07:00,109.382,109.382,109.368,109.373,119.0
2019-01-29 11:08:00,109.374,109.376,109.358,109.359,133.0
2019-01-29 11:09:00,109.36,109.372,109.36,109.368,86.0
2019-01-29 11:10:00,109.367,109.368,109.349,109.354,117.0
2019-01-29 11:11:00,109.355,109.367,109.355,109.367,71.0
2019-01-29 11:12:00,109.366,109.373,109.361,109.367,97.0
2019-01-29 11:13:00,109.367,109.369,109.36,109.36,82.0
2019-01-29 11:14:00,109.361,109.372,109.36,109.371,78.0
2019-01-29 11:15:00,109.371,109.389,109.371,109.388,104.0
2019-01-29 11:16:00,109.387,109.4,109.386,109.399,111.0
2019-01-29 11:17:00,109.399,109.403,109.397,109.401,96.0
2019-01-29 11:18:00,109.401,109.405,109.401,109.401,70.0
2019-01-29 11:19:00,109.401,109.421,109.401,109.419,106.0
2019-01-29 11:20:00,109.419,109.428,109.419,109.426,95.0
2019-01-29 11:21:00,109.426,109.426,109.42,109.42,80.0
2019-01-29 11:22:00,109.42,109.421,109.405,109.407,75.0
2019-01-29 11:23:00,109.408,109.412,109.402,109.407,78.0
2019-01-29 11:24:00,109.409,109.417,109.407,109.407,87.0
2019-01-29 11:25:00,109.407,109.407,109.401,109.401,89.0
2019-01-29 11:26:00,109.403,109.403,109.401,109.401,62.0
2019-01-29 11:27:00,109.401,109.403,109.395,109.395,84.0
2019-01-29 11:28:00,109.395,109.399,109.392,109.396,81.0
2019-01-29 11:29:00,109.396,109.407,109.396,109.396,76.0
2019-01-29 11:30:00,109.396,109.399,109.394,109.399,63.0
2019-01-29 11:31:00,109.399,109.402,109.396,109.402,60.0
2019-01-29 11:32:00,109.401,109.402,109.397,109.402,60.0
2019-01-29 11:33:00,109.402,109.413,109.402,109.41,76.0
2019-01-29 11:34:00,109.41,109.414,109.402,109.414,68.0
2019-01-29 11:35:00,109.414,109.429,109.413,109.426,110.0
2019-01-29 11:36:00,109.426,109.429,109.425,109.428,91.0
2019-01-29 11:37:00,109.427,109.431,109.427,109.431,88.0
2019-01-29 11:38:00,109.431,109.445,109.431,109.445,86.0
2019-01-29 11:39:00,109.445,109.445,109.421,109.423,114.0
2019-01-29 11:40:00,109.423,109.424,109.415,109.415,121.0
2019-01-29 11:41:00,109.414,109.414,109.408,109.411,78.0
2019-01-29 11:42:00,109.41,109.419,109.408,109.416,76.0
2019-01-29 11:43:00,109.416,109.418,109.412,109.412,60.0
2019-01-29 11:44:00,109.412,109.413,109.408,109.409,70.0
2019-01-29 11:45:00,109.409,109.411,109.403,109.407,92.0
2019-01-29 11:46:00,109.407,109.411,109.407,109.411,128.0
2019-01-29 11:47:00,109.411,109.415,109.402,109.414,75.0
2019-01-29 11:48:00,109.414,109.425,109.413,109.422,86.0
2019-01-29 11:49:00,109.423,109.426,109.419,109.42,91.0
2019-01-29 11:50:00,109.421,109.433,109.42,109.422,84.0
2019-01-29 11:51:00,109.423,109.434,109.423,109.433,97.0
2019-01-29 11:52:00,109.433,109.438,109.433,109.436,94.0
2019-01-29 11:53:00,109.436,109.44,109.416,109.418,146.0
2019-01-29 11:54:00,109.419,109.42,109.413,109.419,100.0
2019-01-29 11:55:00,109.419,109.435,109.419,109.432,112.0
2019-01-29 11:56:00,109.432,109.433,109.425,109.426,89.0
2019-01-29 11:57:00,109.426,109.429,109.425,109.426,76.0
2019-01-29 11:58:00,109.426,109.427,109.425,109.427,67.0
2019-01-29 11:59:00,109.427,109.435,109.426,109.435,86.0
2019-01-29 12:00:00,109.436,109.437,109.426,109.437,91.0
2019-01-29 12:01:00,109.438,109.443,109.432,109.432,100.0
2019-01-29 12:02:00,109.432,109.436,109.425,109.431,91.0
2019-01-29 12:03:00,109.431,109.431,109.423,109.424,84.0
2019-01-29 12:04:00,109.424,109.425,109.406,109.41,97.0
2019-01-29 12:05:00,109.409,109.41,109.391,109.396,93.0
2019-01-29 12:06:00,109.396,109.396,109.391,109.394,89.0
2019-01-29 12:07:00,109.394,109.401,109.39,109.39,90.0
2019-01-29 12:08:00,109.39,109.394,109.383,109.394,79.0
2019-01-29 12:09:00,109.394,109.396,109.39,109.39,81.0
2019-01-29 12:10:00,109.39,109.401,109.385,109.401,116.0
2019-01-29 12:11:00,109.401,109.403,109.388,109.392,73.0
2019-01-29 12:12:00,109.392,109.403,109.392,109.402,64.0
2019-01-29 12:13:00,109.402,109.404,109.395,109.397,75.0
2019-01-29 12:14:00,109.397,109.402,109.39,109.401,90.0
2019-01-29 12:15:00,109.401,109.401,109.395,109.398,92.0
2019-01-29 12:16:00,109.398,109.404,109.392,109.392,80.0
2019-01-29 12:17:00,109.392,109.405,109.386,109.404,100.0
2019-01-29 12:18:00,109.404,109.407,109.395,109.397,85.0
2019-01-29 12:19:00,109.396,109.399,109.395,109.395,64.0
2019-01-29 12:20:00,109.395,109.397,109.387,109.39,84.0
2019-01-29 12:21:00,109.391,109.391,109.383,109.384,72.0
2019-01-29 12:22:00,109.385,109.385,109.377,109.377,54.0
2019-01-29 12:23:00,109.377,109.38,109.368,109.371,68.0
2019-01-29 12:24:00,109.371,109.378,109.371,109.377,67.0
2019-01-29 12:25:00,109.378,109.384,109.373,109.373,78.0
2019-01-29 12:26:00,109.373,109.377,109.373,109.377,108.0
2019-01-29 12:27:00,109.376,109.38,109.374,109.38,88.0
2019-01-29 12:28:00,109.384,109.387,109.383,109.386,140.0
2019-01-29 12:29:00,109.385,109.386,109.379,109.381,72.0
2019-01-29 12:30:00,109.381,109.397,109.381,109.397,74.0
2019-01-29 12:31:00,109.396,109.415,109.396,109.412,90.0
2019-01-29 12:32:00,109.413,109.417,109.409,109.416,76.0
2019-01-29 12:33:00,109.415,109.415,109.406,109.407,58.0
2019-01-29 12:34:00,109.406,109.409,109.397,109.401,74.0
2019-01-29 12:35:00,109.399,109.417,109.398,109.412,86.0
2019-01-29 12:36:00,109.412,109.412,109.397,109.397,77.0
2019-01-29 12:37:00,109.395,109.402,109.393,109.396,70.0
2019-01-29 12:38:00,109.396,109.397,109.396,109.397,52.0
2019-01-29 12:39:00,109.396,109.405,109.394,109.405,71.0
2019-01-29 12:40:00,109.405,109.408,109.402,109.404,66.0
2019-01-29 12:41:00,109.402,109.405,109.402,109.404,60.0
2019-01-29 12:42:00,109.404,109.404,109.402,109.402,61.0
2019-01-29 12:43:00,109.402,109.403,109.402,109.402,81.0
2019-01-29 12:44:00,109.402,109.405,109.399,109.402,72.0
2019-01-29 12:45:00,109.402,109.403,109.399,109.402,58.0
2019-01-29 12:46:00,109.401,109.408,109.397,109.403,65.0
2019-01-29 12:47:00,109.403,109.404,109.402,109.402,58.0
2019-01-29 12:48:00,109.402,109.402,109.396,109.398,54.0
2019-01-29 12:49:00,109.398,109.404,109.393,109.403,68.0
2019-01-29 12:50:00,109.401,109.41,109.401,109.41,82.0
2019-01-29 12:51:00,109.41,109.414,109.406,109.409,126.0
2019-01-29 12:52:00,109.409,109.409,109.402,109.403,65.0
2019-01-29 12:53:00,109.404,109.405,109.396,109.396,71.0
2019-01-29 12:54:00,109.397,109.403,109.397,109.403,90.0
2019-01-29 12:55:00,109.403,109.404,109.398,109.404,69.0
2019-01-29 12:56:00,109.404,109.411,109.404,109.408,62.0
2019-01-29 12:57:00,109.409,109.416,109.407,109.415,63.0
2019-01-29 12:58:00,109.414,109.419,109.411,109.415,71.0
2019-01-29 12:59:00,109.415,109.415,109.411,109.414,68.0
2019-01-29 13:00:00,109.414,109.414,109.403,109.412,97.0
2019-01-29 13:01:00,109.411,109.427,109.411,109.422,97.0
2019-01-29 13:02:00,109.422,109.423,109.421,109.422,79.0
2019-01-29 13:03:00,109.422,109.423,109.417,109.421,81.0
2019-01-29 13:04:00,109.421,109.423,109.42,109.42,53.0
2019-01-29 13:05:00,109.421,109.423,109.418,109.423,73.0
2019-01-29 13:06:00,109.422,109.422,109.415,109.42,92.0
2019-01-29 13:07:00,109.421,109.422,109.419,109.42,78.0
2019-01-29 13:08:00,109.421,109.422,109.42,109.421,66.0
2019-01-29 13:09:00,109.421,109.425,109.421,109.424,74.0
2019-01-29 13:10:00,109.424,109.425,109.421,109.423,63.0
2019-01-29 13:11:00,109.422,109.424,109.417,109.421,70.0
2019-01-29 13:12:00,109.421,109.422,109.416,109.421,62.0
2019-01-29 13:13:00,109.421,109.422,109.42,109.42,58.0
2019-01-29 13:14:00,109.42,109.426,109.416,109.421,74.0
2019-01-29 13:15:00,109.422,109.424,109.421,109.421,67.0
2019-01-29 13:16:00,109.421,109.422,109.416,109.416,59.0
2019-01-29 13:17:00,109.417,109.424,109.416,109.422,81.0
2019-01-29 13:18:00,109.422,109.423,109.42,109.421,68.0
2019-01-29 13:19:00,109.421,109.423,109.416,109.416,91.0
2019-01-29 13:20:00,109.417,109.422,109.417,109.421,78.0
2019-01-29 13:21:00,109.421,109.422,109.421,109.421,66.0
2019-01-29 13:22:00,109.421,109.422,109.42,109.421,67.0
2019-01-29 13:23:00,109.421,109.421,109.416,109.417,74.0
2019-01-29 13:24:00,109.416,109.417,109.416,109.417,103.0
2019-01-29 13:25:00,109.416,109.426,109.416,109.426,92.0
2019-01-29 13:26:00,109.426,109.427,109.416,109.417,83.0
2019-01-29 13:27:00,109.416,109.424,109.416,109.421,65.0
2019-01-29 13:28:00,109.421,109.424,109.418,109.418,63.0
2019-01-29 13:29:00,109.418,109.425,109.418,109.422,82.0
2019-01-29 13:30:00,109.422,109.433,109.422,109.433,70.0
2019-01-29 13:31:00,109.433,109.437,109.43,109.432,78.0
2019-01-29 13:32:00,109.432,109.433,109.431,109.431,70.0
2019-01-29 13:33:00,109.431,109.437,109.431,109.433,71.0
2019-01-29 13:34:00,109.433,109.435,109.431,109.432,55.0
2019-01-29 13:35:00,109.432,109.433,109.42,109.42,70.0
2019-01-29 13:36:00,109.42,109.422,109.417,109.421,71.0
2019-01-29 13:37:00,109.421,109.423,109.417,109.417,97.0
2019-01-29 13:38:00,109.417,109.425,109.417,109.42,102.0
2019-01-29 13:39:00,109.42,109.427,109.417,109.426,84.0
2019-01-29 13:40:00,109.427,109.44,109.426,109.433,80.0
2019-01-29 13:41:00,109.434,109.445,109.434,109.441,82.0
2019-01-29 13:42:00,109.441,109.445,109.441,109.443,71.0
2019-01-29 13:43:00,109.443,109.443,109.436,109.439,59.0
2019-01-29 13:44:00,109.439,109.441,109.438,109.441,63.0
2019-01-29 13:45:00,109.441,109.441,109.437,109.44,76.0
2019-01-29 13:46:00,109.44,109.443,109.437,109.441,71.0
2019-01-29 13:47:00,109.441,109.446,109.439,109.443,79.0
2019-01-29 13:48:00,109.443,109.451,109.441,109.451,62.0
2019-01-29 13:49:00,109.449,109.45,109.433,109.437,83.0
2019-01-29 13:50:00,109.437,109.438,109.426,109.428,69.0
2019-01-29 13:51:00,109.428,109.43,109.416,109.428,75.0
2019-01-29 13:52:00,109.427,109.433,109.427,109.433,60.0
2019-01-29 13:53:00,109.432,109.436,109.43,109.432,65.0
2019-01-29 13:54:00,109.432,109.432,109.428,109.431,72.0
2019-01-29 13:55:00,109.431,109.441,109.428,109.439,77.0
2019-01-29 13:56:00,109.438,109.441,109.436,109.438,77.0
2019-01-29 13:57:00,109.438,109.44,109.437,109.438,70.0
2019-01-29 13:58:00,109.438,109.438,109.432,109.432,74.0
2019-01-29 13:59:00,109.432,109.445,109.432,109.445,81.0
2019-01-29 14:00:00,109.445,109.445,109.439,109.444,80.0
2019-01-29 14:01:00,109.444,109.447,109.441,109.445,83.0
2019-01-29 14:02:00,109.445,109.457,109.445,109.451,69.0
2019-01-29 14:03:00,109.451,109.452,109.447,109.448,71.0
2019-01-29 14:04:00,109.448,109.448,109.433,109.436,75.0
2019-01-29 14:05:00,109.436,109.452,109.435,109.452,88.0
2019-01-29 14:06:00,109.452,109.452,109.449,109.451,83.0
2019-01-29 14:07:00,109.451,109.456,109.451,109.451,74.0
2019-01-29 14:08:00,109.451,109.457,109.449,109.455,85.0
2019-01-29 14:09:00,109.454,109.456,109.444,109.444,81.0
2019-01-29 14:10:00,109.444,109.446,109.444,109.446,80.0
2019-01-29 14:11:00,109.446,109.454,109.445,109.451,72.0
2019-01-29 14:12:00,109.452,109.456,109.45,109.456,73.0
2019-01-29 14:13:00,109.456,109.459,109.45,109.458,74.0
2019-01-29 14:14:00,109.458,109.459,109.453,109.453,74.0
2019-01-29 14:15:00,109.453,109.457,109.451,109.452,67.0
2019-01-29 14:16:00,109.452,109.461,109.445,109.448,99.0
2019-01-29 14:17:00,109.448,109.459,109.448,109.454,81.0
2019-01-29 14:18:00,109.454,109.457,109.451,109.452,92.0
2019-01-29 14:19:00,109.451,109.465,109.451,109.457,74.0
2019-01-29 14:20:00,109.456,109.456,109.445,109.454,72.0
2019-01-29 14:21:00,109.455,109.455,109.449,109.454,80.0
2019-01-29 14:22:00,109.454,109.457,109.453,109.457,67.0
2019-01-29 14:23:00,109.457,109.462,109.455,109.455,102.0
